ID,Turn,Payload,CreatedAt,Player0,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,PlayerID,EconomicStrategies,MilitaryStrategies,Technologies,NextResearch,Policies,PolicyBranches,NextPolicy,NextBranch
612,152,{},1761651979,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Chivalry"",""Theology"",""Steel""]",None,"[""Refinement"",""Humanism""]","[""Statecraft"",""Fealty"",""Authority"",""Tradition""]",None,None
613,153,{},1761651995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Drama and Poetry"",""Chivalry"",""Chemistry""]",Drama and Poetry,"[""Equality"",""Fraternity"",""Ceremony"",""Imperium"",""Sovereignty"",""Militarism""]","[""Fealty"",""Statecraft"",""Artistry""]",Fraternity,None
614,153,{},1761651995,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Guilds"",""Compass"",""Education"",""Steel""]",None,"[""Refinement"",""Humanism""]","[""Statecraft"",""Fealty"",""Tradition"",""Authority""]",None,None
615,153,{},1761651995,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Physics"",""Steel"",""Education""]",None,"[""Shadow Networks"",""Trade Confederacy""]","[""Fealty"",""Artistry"",""Authority"",""Tradition""]",None,None
616,153,{},1761651995,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Chivalry"",""Theology"",""Steel""]",None,"[""Refinement"",""Humanism""]","[""Statecraft"",""Fealty"",""Authority"",""Tradition""]",None,None
617,154,{},1761652016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Drama and Poetry"",""Chivalry"",""Chemistry""]",Drama and Poetry,"[""Equality"",""Fraternity"",""Ceremony"",""Imperium"",""Sovereignty"",""Militarism""]","[""Fealty"",""Statecraft"",""Artistry""]",Fraternity,None
618,154,{},1761652016,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Guilds"",""Compass"",""Education"",""Steel""]",None,"[""Refinement"",""Humanism""]","[""Statecraft"",""Fealty"",""Tradition"",""Authority""]",None,None
619,154,{},1761652016,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Physics"",""Steel"",""Education""]",None,"[""Shadow Networks"",""Trade Confederacy""]","[""Fealty"",""Artistry"",""Authority"",""Tradition""]",None,None
620,154,{},1761652016,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Compass"",""Theology"",""Steel""]",None,"[""Refinement"",""Humanism""]","[""Statecraft"",""Fealty"",""Authority"",""Tradition""]",None,None
621,155,{},1761652038,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Drama and Poetry"",""Chivalry"",""Chemistry""]",Drama and Poetry,"[""Equality"",""Fraternity"",""Ceremony"",""Imperium"",""Sovereignty"",""Militarism""]","[""Fealty"",""Statecraft"",""Artistry""]",Fraternity,None
622,155,{},1761652038,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Guilds"",""Compass"",""Education"",""Steel""]",None,"[""Refinement"",""Humanism""]","[""Statecraft"",""Fealty"",""Tradition"",""Authority""]",None,None
623,155,{},1761652038,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Physics"",""Steel"",""Education""]",None,"[""Shadow Networks"",""Trade Confederacy""]","[""Fealty"",""Artistry"",""Authority"",""Tradition""]",None,None
624,155,{},1761652038,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Compass"",""Theology"",""Steel""]",None,"[""Refinement"",""Humanism""]","[""Statecraft"",""Fealty"",""Authority"",""Tradition""]",None,None
625,156,{},1761652068,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Drama and Poetry"",""Chivalry"",""Chemistry""]",Drama and Poetry,"[""Equality"",""Fraternity"",""Ceremony"",""Imperium"",""Sovereignty"",""Militarism""]","[""Fealty"",""Statecraft"",""Artistry""]",Fraternity,None
626,156,{},1761652068,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Guilds"",""Education"",""Compass"",""Steel""]",None,"[""Refinement"",""Humanism""]","[""Statecraft"",""Fealty"",""Tradition"",""Authority""]",None,None
627,156,{},1761652068,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Steel"",""Education"",""Compass""]",None,"[""Shadow Networks"",""Trade Confederacy""]","[""Fealty"",""Artistry"",""Authority"",""Tradition""]",None,None
628,156,{},1761652068,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Compass"",""Theology"",""Steel""]",None,"[""Refinement"",""Humanism""]","[""Fealty"",""Statecraft"",""Authority"",""Tradition""]",None,None
629,157,{},1761652089,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Drama and Poetry"",""Chivalry"",""Chemistry""]",Drama and Poetry,"[""Equality"",""Fraternity"",""Ceremony"",""Imperium"",""Sovereignty"",""Militarism""]","[""Fealty"",""Statecraft"",""Artistry""]",Fraternity,None
630,157,{},1761652089,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Guilds"",""Compass"",""Steel"",""Education""]",None,"[""Refinement"",""Humanism""]","[""Statecraft"",""Fealty"",""Tradition"",""Authority""]",None,None
631,157,{},1761652089,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Steel"",""Education"",""Compass""]",None,"[""Shadow Networks"",""Trade Confederacy""]","[""Fealty"",""Artistry"",""Authority"",""Tradition""]",None,None
632,157,{},1761652089,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""ExpandToOtherContinents"",""GsCulture"",""GsConquest"",""GsDiplomacy"",""GsSpaceship"",""GsSpaceshipHomestretch"",""ReallyNeedReconSea"",""MostlyOnTheCoast"",""DevelopingReligion"",""TechLeader"",""StartedPiety"",""NeedDiplomats"",""NeedDiplomatsCritical""]","[""NeedRanged"",""EnoughMilitaryUnits"",""EmpireDefense"",""EmpireDefenseCritical"",""EnoughNavalUnits"",""NeedNavalUnits"",""NeedNavalUnitsCritical"",""AtWar"",""WarMobilization"",""EnoughRanged"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""NeedMobile"",""EnoughMobile"",""EradicateBarbariansCritical""]","[""Compass"",""Theology"",""Steel""]",None,"[""Refinement"",""Humanism""]","[""Fealty"",""Statecraft"",""Authority"",""Tradition""]",None,None
